X,CH2,Start,Increment,
0,1.184000e-03,-6.999989e-08,1.000000e-09,
1,1.184000e-03,
2,1.184000e-03,
3,1.184000e-03,
4,5.920000e-04,
5,0.000000e+00,
6,0.000000e+00,
7,5.920000e-04,
8,1.184000e-03,
9,5.920000e-04,
10,5.920000e-04,
11,-5.920000e-04,
12,0.000000e+00,
13,-5.920000e-04,
14,-5.920000e-04,
15,-5.920000e-04,
16,0.000000e+00,
17,0.000000e+00,
18,5.920000e-04,
19,5.920000e-04,
20,1.184000e-03,
21,1.776000e-03,
22,1.776000e-03,
23,1.184000e-03,
24,5.920000e-04,
25,0.000000e+00,
26,1.184000e-03,
27,5.920000e-04,
28,1.184000e-03,
29,0.000000e+00,
30,0.000000e+00,
31,-5.920000e-04,
32,-5.920000e-04,
33,-5.920000e-04,
34,-5.920000e-04,
35,-5.920000e-04,
36,5.920000e-04,
37,5.920000e-04,
38,5.920000e-04,
39,5.920000e-04,
40,1.184000e-03,
41,1.184000e-03,
42,5.920000e-04,
43,0.000000e+00,
44,5.920000e-04,
45,5.920000e-04,
46,5.920000e-04,
47,0.000000e+00,
48,5.920000e-04,
49,5.920000e-04,
50,5.920000e-04,
51,0.000000e+00,
52,-5.920000e-04,
53,-1.184000e-03,
54,-5.920000e-04,
55,0.000000e+00,
56,0.000000e+00,
57,5.920000e-04,
58,1.184000e-03,
59,1.184000e-03,
60,1.776000e-03,
61,5.920000e-04,
62,1.184000e-03,
63,5.920000e-04,
64,5.920000e-04,
65,2.368000e-03,
66,5.920000e-03,
67,1.184000e-02,
68,2.249600e-02,
69,3.729600e-02,
70,5.742400e-02,
71,7.577600e-02,
72,7.577600e-02,
73,7.577600e-02,
74,7.577600e-02,
75,7.577600e-02,
76,7.577600e-02,
77,7.577600e-02,
78,7.577600e-02,
79,7.281601e-02,
80,4.084800e-02,
81,1.361600e-02,
82,-3.552000e-03,
83,-7.696000e-03,
84,2.368000e-03,
85,2.308800e-02,
86,5.268800e-02,
87,7.577600e-02,
88,7.577600e-02,
89,7.577600e-02,
90,7.577600e-02,
91,7.577600e-02,
92,7.577600e-02,
93,7.577600e-02,
94,7.577600e-02,
95,6.512000e-02,
96,4.854400e-02,
97,3.670400e-02,
98,3.374400e-02,
99,3.848000e-02,
100,4.854400e-02,
101,5.801600e-02,
102,6.748800e-02,
103,7.222401e-02,
104,7.281601e-02,
105,6.867200e-02,
106,6.156800e-02,
107,5.328000e-02,
108,4.676800e-02,
109,4.321600e-02,
110,4.321600e-02,
111,4.558400e-02,
112,5.091200e-02,
113,5.801600e-02,
114,6.512000e-02,
115,7.044800e-02,
116,7.400000e-02,
117,7.518400e-02,
118,7.518400e-02,
119,7.340800e-02,
120,7.222401e-02,
121,7.104000e-02,
122,7.044800e-02,
123,6.926400e-02,
124,6.867200e-02,
125,6.571200e-02,
126,6.038400e-02,
127,5.328000e-02,
128,4.617600e-02,
129,3.848000e-02,
130,3.315200e-02,
131,2.960000e-02,
132,3.019200e-02,
133,3.256000e-02,
134,3.966400e-02,
135,4.736000e-02,
136,5.624000e-02,
137,6.393600e-02,
138,6.867200e-02,
139,7.104000e-02,
140,6.985600e-02,
141,6.571200e-02,
142,6.156800e-02,
143,5.564800e-02,
144,5.209600e-02,
145,4.795200e-02,
146,4.617600e-02,
147,4.440000e-02,
148,4.617600e-02,
149,4.676800e-02,
150,4.854400e-02,
151,4.913600e-02,
152,4.972800e-02,
153,4.854400e-02,
154,4.736000e-02,
155,4.617600e-02,
156,4.617600e-02,
157,4.558400e-02,
158,4.676800e-02,
159,4.736000e-02,
160,4.795200e-02,
