X,CH1,Start,Increment,
Sequence,Volt,-6.999989e-08,1.000000e-09,
0,4.740000e-01,
1,6.320000e-01,
2,4.740000e-01,
3,4.740000e-01,
4,4.740000e-01,
5,4.740000e-01,
6,4.740000e-01,
7,6.320000e-01,
8,4.740000e-01,
9,4.740000e-01,
10,4.740000e-01,
11,4.740000e-01,
12,4.740000e-01,
13,4.740000e-01,
14,4.740000e-01,
15,4.740000e-01,
16,4.740000e-01,
17,4.740000e-01,
18,4.740000e-01,
19,4.740000e-01,
20,4.740000e-01,
21,6.320000e-01,
22,6.320000e-01,
23,4.740000e-01,
24,6.320000e-01,
25,4.740000e-01,
26,4.740000e-01,
27,4.740000e-01,
28,6.320000e-01,
29,4.740000e-01,
30,6.320000e-01,
31,4.740000e-01,
32,4.740000e-01,
33,4.740000e-01,
34,4.740000e-01,
35,6.320000e-01,
36,6.320000e-01,
37,4.740000e-01,
38,4.740000e-01,
39,6.320000e-01,
40,6.320000e-01,
41,4.740000e-01,
42,4.740000e-01,
43,4.740000e-01,
44,4.740000e-01,
45,4.740000e-01,
46,4.740000e-01,
47,4.740000e-01,
48,6.320000e-01,
49,6.320000e-01,
50,4.740000e-01,
51,4.740000e-01,
52,4.740000e-01,
53,4.740000e-01,
54,4.740000e-01,
55,4.740000e-01,
56,6.320000e-01,
57,4.740000e-01,
58,4.740000e-01,
59,6.320000e-01,
60,6.320000e-01,
61,7.900000e-01,
62,1.106000e+00,
63,1.422000e+00,
64,1.738000e+00,
65,2.212000e+00,
66,2.686000e+00,
67,3.318000e+00,
68,3.792000e+00,
69,4.108000e+00,
70,4.582000e+00,
71,4.898000e+00,
72,5.214000e+00,
73,5.372000e+00,
74,5.688000e+00,
75,5.846000e+00,
76,6.004000e+00,
77,6.162000e+00,
78,6.320000e+00,
79,6.320000e+00,
80,6.636000e+00,
81,6.478000e+00,
82,6.636000e+00,
83,6.636000e+00,
84,6.478000e+00,
85,6.478000e+00,
86,6.478000e+00,
87,6.320000e+00,
88,6.478000e+00,
89,6.320000e+00,
90,6.320000e+00,
91,6.478000e+00,
92,6.478000e+00,
93,6.636000e+00,
94,6.636000e+00,
95,6.636000e+00,
96,6.636000e+00,
97,6.794000e+00,
98,6.794000e+00,
99,6.794000e+00,
100,6.952000e+00,
101,7.110000e+00,
102,7.110000e+00,
103,7.110000e+00,
104,7.268000e+00,
105,7.268000e+00,
106,7.268000e+00,
107,7.268000e+00,
108,7.268000e+00,
109,7.268000e+00,
110,7.268000e+00,
111,7.268000e+00,
112,7.268000e+00,
113,7.110000e+00,
114,7.110000e+00,
115,7.110000e+00,
116,6.952000e+00,
117,6.952000e+00,
118,7.110000e+00,
119,6.952000e+00,
120,6.952000e+00,
121,6.952000e+00,
122,7.110000e+00,
123,6.952000e+00,
124,7.110000e+00,
125,7.110000e+00,
126,7.110000e+00,
127,7.268000e+00,
128,7.268000e+00,
129,7.110000e+00,
130,7.268000e+00,
131,7.268000e+00,
132,7.268000e+00,
133,7.268000e+00,
134,7.426000e+00,
135,7.268000e+00,
136,7.268000e+00,
137,7.110000e+00,
138,7.110000e+00,
139,7.110000e+00,
140,7.268000e+00,
141,7.268000e+00,
142,7.268000e+00,
143,7.110000e+00,
144,7.110000e+00,
145,7.110000e+00,
146,7.110000e+00,
147,7.110000e+00,
148,7.110000e+00,
149,7.110000e+00,
150,7.268000e+00,
151,7.110000e+00,
152,7.110000e+00,
153,7.110000e+00,
154,7.110000e+00,
155,7.268000e+00,
156,7.268000e+00,
157,7.110000e+00,
158,7.268000e+00,
159,7.268000e+00,
160,7.268000e+00,
