X,CH1,Start,Increment,
0,4.740000e-01,-1.200000e-07,1.000000e-09,
1,4.740000e-01,
2,4.740000e-01,
3,3.160000e-01,
4,4.740000e-01,
5,4.740000e-01,
6,4.740000e-01,
7,4.740000e-01,
8,4.740000e-01,
9,4.740000e-01,
10,4.740000e-01,
11,4.740000e-01,
12,4.740000e-01,
13,4.740000e-01,
14,6.320000e-01,
15,4.740000e-01,
16,4.740000e-01,
17,4.740000e-01,
18,4.740000e-01,
19,4.740000e-01,
20,4.740000e-01,
21,4.740000e-01,
22,6.320000e-01,
23,4.740000e-01,
24,4.740000e-01,
25,4.740000e-01,
26,4.740000e-01,
27,6.320000e-01,
28,4.740000e-01,
29,4.740000e-01,
30,4.740000e-01,
31,4.740000e-01,
32,4.740000e-01,
33,4.740000e-01,
34,4.740000e-01,
35,4.740000e-01,
36,4.740000e-01,
37,4.740000e-01,
38,4.740000e-01,
39,4.740000e-01,
40,6.320000e-01,
41,4.740000e-01,
42,4.740000e-01,
43,4.740000e-01,
44,4.740000e-01,
45,4.740000e-01,
46,4.740000e-01,
47,4.740000e-01,
48,4.740000e-01,
49,4.740000e-01,
50,3.160000e-01,
51,4.740000e-01,
52,4.740000e-01,
53,4.740000e-01,
54,4.740000e-01,
55,4.740000e-01,
56,4.740000e-01,
57,4.740000e-01,
58,4.740000e-01,
59,4.740000e-01,
60,4.740000e-01,
61,6.320000e-01,
62,4.740000e-01,
63,4.740000e-01,
64,6.320000e-01,
65,4.740000e-01,
66,4.740000e-01,
67,4.740000e-01,
68,4.740000e-01,
69,4.740000e-01,
70,4.740000e-01,
71,4.740000e-01,
72,6.320000e-01,
73,4.740000e-01,
74,4.740000e-01,
75,4.740000e-01,
76,4.740000e-01,
77,6.320000e-01,
78,4.740000e-01,
79,6.320000e-01,
80,4.740000e-01,
81,4.740000e-01,
82,4.740000e-01,
83,4.740000e-01,
84,6.320000e-01,
85,4.740000e-01,
86,4.740000e-01,
87,4.740000e-01,
88,6.320000e-01,
89,4.740000e-01,
90,4.740000e-01,
91,4.740000e-01,
92,4.740000e-01,
93,4.740000e-01,
94,4.740000e-01,
95,4.740000e-01,
96,4.740000e-01,
97,4.740000e-01,
98,4.740000e-01,
99,4.740000e-01,
100,6.320000e-01,
101,4.740000e-01,
102,4.740000e-01,
103,4.740000e-01,
104,6.320000e-01,
105,4.740000e-01,
106,4.740000e-01,
107,6.320000e-01,
108,6.320000e-01,
109,7.900000e-01,
110,9.480001e-01,
111,1.264000e+00,
112,1.738000e+00,
113,2.212000e+00,
114,2.686000e+00,
115,3.002000e+00,
116,3.634000e+00,
117,4.108000e+00,
118,4.424000e+00,
119,4.898000e+00,
120,5.056000e+00,
121,5.372000e+00,
122,5.688000e+00,
123,5.688000e+00,
124,6.004000e+00,
125,6.162000e+00,
126,6.320000e+00,
127,6.478000e+00,
128,6.478000e+00,
129,6.636000e+00,
130,6.478000e+00,
131,6.636000e+00,
132,6.478000e+00,
133,6.478000e+00,
134,6.320000e+00,
135,6.478000e+00,
136,6.320000e+00,
137,6.320000e+00,
138,6.320000e+00,
139,6.478000e+00,
140,6.320000e+00,
141,6.636000e+00,
142,6.478000e+00,
143,6.794000e+00,
144,6.636000e+00,
145,6.794000e+00,
146,6.952000e+00,
147,6.794000e+00,
148,7.110000e+00,
149,6.952000e+00,
150,7.110000e+00,
151,7.110000e+00,
152,7.110000e+00,
153,7.268000e+00,
154,7.426000e+00,
155,7.426000e+00,
156,7.268000e+00,
157,7.268000e+00,
158,7.110000e+00,
159,7.110000e+00,
160,7.268000e+00,
161,7.110000e+00,
162,7.110000e+00,
163,7.110000e+00,
164,6.952000e+00,
165,7.110000e+00,
166,6.952000e+00,
167,6.952000e+00,
168,6.952000e+00,
169,6.952000e+00,
170,6.952000e+00,
171,7.110000e+00,
172,6.952000e+00,
173,7.110000e+00,
174,7.110000e+00,
175,7.110000e+00,
176,7.268000e+00,
177,7.110000e+00,
178,7.426000e+00,
179,7.268000e+00,
180,7.268000e+00,
181,7.426000e+00,
182,7.268000e+00,
183,7.268000e+00,
184,7.268000e+00,
185,7.110000e+00,
186,7.268000e+00,
187,7.268000e+00,
188,7.110000e+00,
189,7.268000e+00,
190,7.110000e+00,
191,7.110000e+00,
192,7.110000e+00,
193,7.110000e+00,
194,6.952000e+00,
195,7.110000e+00,
196,7.110000e+00,
197,7.110000e+00,
198,7.110000e+00,
199,7.110000e+00,
200,7.268000e+00,
201,7.268000e+00,
202,7.268000e+00,
203,7.268000e+00,
204,7.268000e+00,
205,7.268000e+00,
206,7.268000e+00,
207,7.268000e+00,
208,7.268000e+00,
209,7.268000e+00,
210,7.268000e+00,
211,7.268000e+00,
212,7.268000e+00,
213,7.268000e+00,
214,7.110000e+00,
215,7.110000e+00,
216,7.110000e+00,
217,7.268000e+00,
218,7.268000e+00,
219,7.110000e+00,
220,7.110000e+00,
221,7.110000e+00,
222,7.110000e+00,
223,7.110000e+00,
224,7.268000e+00,
225,7.268000e+00,
226,7.110000e+00,
227,7.110000e+00,
228,7.268000e+00,
229,7.110000e+00,
230,7.110000e+00,
231,7.268000e+00,
232,7.110000e+00,
233,7.110000e+00,
234,7.110000e+00,
235,7.110000e+00,
236,7.110000e+00,
237,7.268000e+00,
238,7.268000e+00,
239,7.268000e+00,
240,7.268000e+00,
241,7.268000e+00,
242,7.110000e+00,
243,7.268000e+00,
